book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
5992,762563,762563,81719,30,20306652,9.78002030666e+12,Jim Bouton,1970.0,Ball Four,Ball Four,eng,3.99,12805,13853,573,445,692,2627,4926,5163,https://images.gr-assets.com/books/1391414699m/762563.jpg,https://images.gr-assets.com/books/1391414699s/762563.jpg
5993,21329,21329,1138856,17,140120256X,9.78140120257e+12,"Bill Willingham, Mark Buckingham, Steve Leialoha, James Jean",2004.0,"Fables, Volume 3: Storybook Love","Fables, Vol. 3: Storybook Love",eng,4.15,24730,25171,791,282,688,4192,9862,10147,https://images.gr-assets.com/books/1363682851m/21329.jpg,https://images.gr-assets.com/books/1363682851s/21329.jpg
5994,56899,56899,2199572,51,9580469717,9.78958046971e+12,Carlos Fuentes,1962.0,Aura,Aura,eng,3.8,11788,14991,1032,351,1152,3966,5269,4253,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5995,31312,31312,31603,41,006074104X,9.78006074104e+12,Harriet Lerner,1985.0,The Dance of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,The Dance Of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,en-US,4.02,14640,15280,481,261,729,3308,5173,5809,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5996,900892,900892,886073,49,393325350,9.78039332536e+12,Burton G. Malkiel,1973.0,,A Random Walk Down Wall Street,eng,4.05,12774,15068,537,186,612,2965,5793,5512,https://images.gr-assets.com/books/1442952924m/900892.jpg,https://images.gr-assets.com/books/1442952924s/900892.jpg
5997,7129588,7129588,7039736,14,1439178232,9.78143917823e+12,Jennifer Echols,2010.0,Forget You,Forget You,eng,3.79,24334,24795,1311,782,2202,6346,7631,7834,https://images.gr-assets.com/books/1311064362m/7129588.jpg,https://images.gr-assets.com/books/1311064362s/7129588.jpg
5998,16152943,16152943,21990534,10,098870742X,9.7809887074e+12,Kelly Elliott,2012.0,,"Wanted (Wanted, #1)",en-US,3.98,22039,25987,1781,1469,1776,4215,6941,11586,https://images.gr-assets.com/books/1354255331m/16152943.jpg,https://images.gr-assets.com/books/1354255331s/16152943.jpg
5999,21796,21796,1098285,28,330247042,9.78033024705e+12,William Goldman,1974.0,Marathon Man,Marathon Man,eng,4.11,15659,16439,323,135,454,3075,6546,6229,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6000,3870943,3870943,3916135,16,1607515423,9.78160751542e+12,Julie Klassen,2008.0,The Apothecary's Daughter,The Apothecary's Daughter,eng,3.79,15782,19946,1916,352,1219,5660,7743,4972,https://images.gr-assets.com/books/1325356997m/3870943.jpg,https://images.gr-assets.com/books/1325356997s/3870943.jpg
6001,16047244,16047244,21826887,10,,,Michelle A. Valentine,2012.0,Rock the Heart,"Rock the Heart (Black Falcon, #1)",eng,4.01,28776,29249,1464,477,1369,5757,11321,10325,https://images.gr-assets.com/books/1403549370m/16047244.jpg,https://images.gr-assets.com/books/1403549370s/16047244.jpg
6002,76659,76659,2436148,19,345313151,9.78034531316e+12,Piers Anthony,1984.0,Bearing an Hourglass,"Bearing an Hourglass (Incarnations of Immortality, #2)",en-US,3.94,18817,19335,407,180,1007,4748,7226,6174,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6003,65217,65217,63267,15,698113578,9.78069811357e+12,"Claire Huchet Bishop, Kurt Wiese",1938.0,The Five Chinese Brothers,The Five Chinese Brothers,eng,4.18,20189,20504,334,257,713,3875,5820,9839,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6004,9712492,9712492,14601010,18,615417175,9.78061541717e+12,Jamie McGuire,2010.0,Providence,"Providence (Providence, #1)",eng,4.0,23568,25209,1786,717,1428,4663,8701,9700,https://images.gr-assets.com/books/1358276101m/9712492.jpg,https://images.gr-assets.com/books/1358276101s/9712492.jpg
6005,15447,15447,2553145,28,345418506,9.7803454185e+12,Piers Anthony,1979.0,"The Source of Magic (Xanth, #2)","The Source of Magic (Xanth, #2)",,3.86,19149,20720,321,154,1060,6002,7780,5724,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6006,94804,94804,1231869,37,64440583,9.78006444058e+12,Arnold Lobel,1979.0,Days with Frog and Toad,"Days with Frog and Toad (Frog and Toad, #4)",eng,4.24,15912,16446,218,226,602,2734,4341,8543,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6007,40470,40470,3049974,53,679747192,9.78067974719e+12,Cormac McCarthy,1996.0,Cities of the Plain ,"Cities of the Plain (The Border Trilogy, #3)",,4.07,14638,15701,898,71,460,2986,6938,5246,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6008,9305362,9305362,14188292,29,,,C.S. Pacat,2015.0,Captive Prince,"Captive Prince (Captive Prince, #1)",eng,3.98,23580,28810,3900,967,1584,5440,9802,11017,https://images.gr-assets.com/books/1356028113m/9305362.jpg,https://images.gr-assets.com/books/1356028113s/9305362.jpg
6009,40159,40159,847545,23,006083577X,9.78006083577e+12,Megan Whalen Turner,2006.0,The King of Attolia,"The King of Attolia (The Queen's Thief, #3)",eng,4.37,22724,24349,2029,237,537,2663,7505,13407,https://images.gr-assets.com/books/1293505327m/40159.jpg,https://images.gr-assets.com/books/1293505327s/40159.jpg
6010,953260,953260,2907344,31,786854448,9.78078685445e+12,"Ridley Pearson, David Frankland",2004.0,The Kingdom Keepers,"Disney after Dark (Kingdom Keepers, #1)",,3.91,18193,20906,2224,498,1479,4919,6585,7425,https://images.gr-assets.com/books/1275199267m/953260.jpg,https://images.gr-assets.com/books/1275199267s/953260.jpg
6011,5548,5548,54737,53,393320928,9.78039332092e+12,Richard Feynman,1988.0,What Do You Care What Other People Think? Further Adventures of a Curious Character,What Do You Care What Other People Think?,eng,4.28,14948,16457,638,124,301,2177,6130,7725,https://images.gr-assets.com/books/1297913068m/5548.jpg,https://images.gr-assets.com/books/1297913068s/5548.jpg
6012,7146335,7146335,7410973,34,241141826,9.78024114182e+12,Paul Murray,2010.0,Skippy Dies,Skippy Dies,eng,3.72,14619,17350,2246,758,1557,4106,6349,4580,https://images.gr-assets.com/books/1301970939m/7146335.jpg,https://images.gr-assets.com/books/1301970939s/7146335.jpg
6013,77735,77735,1755248,31,671721720,9.78067172172e+12,David Weber,1993.0,The Honor of the Queen,"The Honor of the Queen (Honor Harrington, #2)",,4.21,17274,20256,525,115,390,3100,8232,8419,https://images.gr-assets.com/books/1304286399m/77735.jpg,https://images.gr-assets.com/books/1304286399s/77735.jpg
6014,805023,805023,2702382,46,671729462,9.78067172946e+12,V.C. Andrews,1982.0,My Sweet Audrina,"My Sweet Audrina (Audrina, #1)",,3.92,18549,19602,844,434,1356,4769,5906,7137,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6015,22027459,25843453,41346452,25,,,A.G. Riddle,2014.0,The Atlantis World,"The Atlantis World (The Origin Mystery, #3)",eng,3.93,9240,16826,792,200,886,4002,6609,5129,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6016,8635145,8635145,13505950,30,,9.78073441185e+12,Jessica Shirvington,2010.0,Embrace,"Embrace (The Violet Eden Chapters, #1)",eng,4.01,19343,22870,1929,801,1422,4067,7069,9511,https://images.gr-assets.com/books/1284130161m/8635145.jpg,https://images.gr-assets.com/books/1284130161s/8635145.jpg
6017,192892,192892,520581,61,61043583,9.78006104358e+12,Dorothy L. Sayers,1927.0,Unnatural Death,"Unnatural Death (Lord Peter Wimsey, #3)",eng,4.11,17742,18764,549,172,504,3705,7132,7251,https://images.gr-assets.com/books/1316244142m/192892.jpg,https://images.gr-assets.com/books/1316244142s/192892.jpg
6018,92250,92250,576784,8,1559360615,9.78155936062e+12,Tony Kushner,1992.0,Angels in America: A Gay Fantasia on National Themes: Millennium Approaches (Part One),"Angels in America, Part One: Millennium Approaches",en-US,4.27,16814,16949,275,331,612,2188,4892,8926,https://images.gr-assets.com/books/1354209439m/92250.jpg,https://images.gr-assets.com/books/1354209439s/92250.jpg
6019,1617875,1617875,701268,39,385341326,9.78038534132e+12,Dorothy Koomson,2006.0,My Best Friend's Girl,My Best Friend's Girl,,4.02,14811,17072,999,284,801,3520,6114,6353,https://images.gr-assets.com/books/1363730538m/1617875.jpg,https://images.gr-assets.com/books/1363730538s/1617875.jpg
6020,330721,330721,679378,40,038077352X,9.78038077353e+12,Lisa Kleypas,1994.0,Dreaming of You ,"Dreaming of You (The Gamblers, #2)",en-US,4.22,24790,26389,1161,178,765,4268,9165,12013,https://images.gr-assets.com/books/1443223862m/330721.jpg,https://images.gr-assets.com/books/1443223862s/330721.jpg
6021,8725,8725,77870,24,375758739,9.78037575874e+12,Ruth Reichl,2001.0,Comfort Me with Apples: More Adventures at the Table,Comfort Me with Apples: More Adventures at the Table,eng,4.02,16021,16748,936,145,600,3525,7017,5461,https://images.gr-assets.com/books/1339885200m/8725.jpg,https://images.gr-assets.com/books/1339885200s/8725.jpg
6022,138134,138134,1701632,40,679601082,9.78067960108e+12,John Keats,1820.0,John Keats : The Complete Poems,The Complete Poems,eng,4.24,17101,17881,191,225,581,2700,5621,8754,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6023,129621,129621,1395013,42,671011332,9.78067101134e+12,Judith McNaught,1989.0,Almost Heaven,"Almost Heaven (Sequels, #3)",eng,4.33,19921,21414,657,105,458,2879,6739,11233,https://images.gr-assets.com/books/1351327172m/129621.jpg,https://images.gr-assets.com/books/1351327172s/129621.jpg
6024,823411,823411,809209,30,143017861,9.78014301787e+12,Joseph Boyden,2005.0,Three Day Road,Three Day Road,eng,4.31,14563,16318,1384,157,366,1854,5823,8118,https://images.gr-assets.com/books/1327905456m/823411.jpg,https://images.gr-assets.com/books/1327905456s/823411.jpg
6025,30005,30005,2193257,85,752852612,9.78075285261e+12,Dashiell Hammett,1929.0,Red Harvest,Red Harvest,eng,4.0,15636,18109,1022,200,803,3938,7111,6057,https://images.gr-assets.com/books/1320423692m/30005.jpg,https://images.gr-assets.com/books/1320423692s/30005.jpg
6026,17860217,17860217,25003611,15,,,"J. Lynn, Jennifer L. Armentrout",2013.0,Trust in Me,"Trust in Me (Wait for You, #1.5)",eng,4.27,27675,28866,1990,154,654,4096,10326,13636,https://images.gr-assets.com/books/1493755741m/17860217.jpg,https://images.gr-assets.com/books/1493755741s/17860217.jpg
6027,204041,204041,197435,26,1421502410,9.78142150241e+12,"Masashi Kishimoto, Frances Wall",2002.0,NARUTO -ナルト- 巻ノ十一 ,"Naruto, Vol. 11: Impassioned Efforts (Naruto, #11)",eng,4.5,15214,15408,110,140,303,1547,3163,10255,https://images.gr-assets.com/books/1435525208m/204041.jpg,https://images.gr-assets.com/books/1435525208s/204041.jpg
6028,9509289,9509289,14395007,39,446583146,9.78044658314e+12,David Baldacci,2011.0,One Summer,One Summer,en-US,3.72,16767,18722,2542,507,1663,5217,6577,4758,https://images.gr-assets.com/books/1344267627m/9509289.jpg,https://images.gr-assets.com/books/1344267627s/9509289.jpg
6029,350684,350684,340933,57,1416530711,9.78141653072e+12,Judith McNaught,1985.0,"Whitney, My Love","Whitney, My Love (Westmoreland, #2)",eng,4.19,23290,24947,1543,666,1056,3537,7234,12454,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6030,785454,785454,105288,31,802132219,9.78080213222e+12,Khushwant Singh,1956.0,Train to Pakistan,Train to Pakistan,en-US,3.85,12439,14099,847,140,608,3749,6376,3226,https://images.gr-assets.com/books/1342220976m/785454.jpg,https://images.gr-assets.com/books/1342220976s/785454.jpg
6031,8407173,8407173,6560290,44,,9.78174237262e+12,Craig Silvey,2009.0,Jasper Jones,Jasper Jones,eng,4.06,12680,18235,2063,288,803,3054,7445,6645,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6032,1963638,1963638,1966734,40,1572245379,9.78157224537e+12,Michael A. Singer,2007.0,The Untethered Soul,The Untethered Soul: The Journey Beyond Yourself,,4.27,14688,17543,1600,317,691,2199,5073,9263,https://images.gr-assets.com/books/1354898395m/1963638.jpg,https://images.gr-assets.com/books/1354898395s/1963638.jpg
6033,20893314,20893314,40236328,45,159448600X,9.781594486e+12,Marlon James,2014.0,A Brief History of Seven Killings,A Brief History of Seven Killings,eng,3.86,13578,17119,2753,768,1238,3250,6222,5641,https://images.gr-assets.com/books/1399045083m/20893314.jpg,https://images.gr-assets.com/books/1399045083s/20893314.jpg
6034,6373717,6373717,6561348,16,525421556,9.78052542156e+12,Nina LaCour,2009.0,Hold Still,Hold Still,en-US,3.99,16238,17546,1440,456,947,3584,5967,6592,https://images.gr-assets.com/books/1394240099m/6373717.jpg,https://images.gr-assets.com/books/1394240099s/6373717.jpg
6035,107772,107772,1913455,40,671702513,9.78067170252e+12,Julie Garwood,1991.0,The Prize,The Prize,eng,4.22,21157,22569,494,136,643,3752,7680,10358,https://images.gr-assets.com/books/1304789713m/107772.jpg,https://images.gr-assets.com/books/1304789713s/107772.jpg
6036,13525938,13525938,19086644,31,1455507199,9.78145550719e+12,Jami Attenberg,2012.0,The Middlesteins,The Middlesteins,eng,3.42,15075,17436,2184,507,2074,6620,6044,2191,https://images.gr-assets.com/books/1339727222m/13525938.jpg,https://images.gr-assets.com/books/1339727222s/13525938.jpg
6037,18736925,18736925,26224121,68,067443000X,9.78067443001e+12,"Thomas Piketty, Arthur Goldhammer",2013.0,Le capital au XXIe siècle ,Capital in the Twenty-First Century,eng,4.01,13045,15081,1363,474,734,2573,5653,5647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6038,202146,202146,22829,42,316159433,9.78031615943e+12,James D. Bradley,2003.0,Flyboys: A True Story of Courage,Flyboys: A True Story of Courage,,4.15,14011,14908,985,144,429,2510,5755,6070,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6039,782854,782854,768864,29,067122350X,9.7806712235e+12,"Kay Thompson, Hilary Knight",1955.0,Eloise,Eloise ,eng,4.2,19765,20379,440,361,834,3561,5279,10344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6040,13555073,13555073,19125429,55,857532014,9.78085753202e+12,Jonathan Stroud,2013.0,The Screaming Staircase,"The Screaming Staircase (Lockwood & Co., #1)",eng,4.19,15446,19372,3067,375,522,2596,7368,8511,https://images.gr-assets.com/books/1369670906m/13555073.jpg,https://images.gr-assets.com/books/1369670906s/13555073.jpg
6041,18594633,18594633,15210065,71,804138818,9.78080413882e+12,Herman Koch,2011.0,Zomerhuis met zwembad,Summer House with Swimming Pool,eng,3.39,10230,16728,2240,705,1991,6009,6132,1891,https://images.gr-assets.com/books/1384734826m/18594633.jpg,https://images.gr-assets.com/books/1384734826s/18594633.jpg
6042,110090,110090,2134852,65,375724672,9.78037572467e+12,Peter Carey,2000.0,True History of the Kelly Gang,True History of the Kelly Gang,en-US,3.8,14347,15928,839,436,1094,3876,6297,4225,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6043,702539,702539,2504855,53,006008216X,9.78006008216e+12,Elmore Leonard,1990.0,Get Shorty,"Get Shorty (Chili Palmer, #1)",eng,3.95,15747,16863,505,164,663,3832,7374,4830,https://images.gr-assets.com/books/1330673682m/702539.jpg,https://images.gr-assets.com/books/1330673682s/702539.jpg
6044,17302495,17302495,22603415,23,1476740488,9.78147674048e+12,K.A. Tucker,2013.0,One Tiny Lie,"One Tiny Lie (Ten Tiny Breaths, #2)",eng,4.3,27048,28593,2147,254,686,3564,9910,14179,https://images.gr-assets.com/books/1380903726m/17302495.jpg,https://images.gr-assets.com/books/1380903726s/17302495.jpg
6045,113441,113441,990677,77,451523482,9.78045152349e+12,"Nathanael West, Alfred Kazin",1939.0,The Day of the Locust,The Day of the Locust,eng,3.78,15798,16701,584,418,1363,4298,6001,4621,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6046,98685,98685,191828,21,679747044,9.78067974705e+12,James Gleick,1992.0,Genius: The Life and Science of Richard Feynman,Genius: The Life and Science of Richard Feynman,eng,4.16,14853,15508,329,302,512,2320,5692,6682,https://images.gr-assets.com/books/1320409497m/98685.jpg,https://images.gr-assets.com/books/1320409497s/98685.jpg
6047,4618728,4618728,4668682,15,312360401,9.7803123604e+12,Alan Brennert,2009.0,Honolulu,Honolulu,,4.02,15663,17383,2019,118,549,3525,7794,5397,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6048,172764,172764,907142,33,553588451,9.78055358845e+12,Keri Arthur,2006.0,Full Moon Rising,Full Moon Rising (Riley Jenson Guardian #1),eng,3.89,25813,27537,1193,892,1925,6180,8877,9663,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6049,107821,107821,6121267,29,375414959,9.78037541495e+12,Richard Russo,2007.0,Bridge of Sighs,Bridge of Sighs,,3.79,17013,18274,2439,296,1107,4837,7968,4066,https://images.gr-assets.com/books/1320397300m/107821.jpg,https://images.gr-assets.com/books/1320397300s/107821.jpg
6050,116054,116054,2067411,53,340752483,9.78034075249e+12,Rosamunde Pilcher,2000.0,Winter Solstice,Winter Solstice,eng,4.15,15426,17427,1076,131,485,3190,6536,7085,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6051,13580951,13580951,19165924,27,1423165993,9.781423166e+12,Ally Carter,2013.0,United We Spy,"United We Spy (Gallagher Girls, #6)",eng,4.44,22902,24587,2173,129,379,2609,6918,14552,https://images.gr-assets.com/books/1368559827m/13580951.jpg,https://images.gr-assets.com/books/1368559827s/13580951.jpg
6052,6571723,6571723,6764805,4,045123054X,9.78045123055e+12,Rachel Caine,2009.0,"The Morganville Vampires, Volume 1","The Morganville Vampires, Volume 1 (The Morganville Vampires, #1-2)",eng,4.36,17329,17403,360,214,573,2244,4152,10220,https://images.gr-assets.com/books/1478780633m/6571723.jpg,https://images.gr-assets.com/books/1478780633s/6571723.jpg
6053,107664,107664,3327491,58,439680093,9.7804396801e+12,Anthony Horowitz,2005.0,Raven's Gate,"Raven's Gate (The Gatekeepers, #1)",,3.9,18247,20257,1201,424,1300,4726,7192,6615,https://images.gr-assets.com/books/1328842690m/107664.jpg,https://images.gr-assets.com/books/1328842690s/107664.jpg
6054,20575425,20575425,39843433,30,374292086,9.78037429209e+12,John Darnielle,2014.0,Wolf in White Van,Wolf in White Van,eng,3.72,14618,16180,2354,455,1425,4206,6278,3816,https://images.gr-assets.com/books/1393646533m/20575425.jpg,https://images.gr-assets.com/books/1393646533s/20575425.jpg
6055,91203,91203,2784253,102,449912426,9.78044991242e+12,Erich Maria Remarque,1936.0,Drei Kameraden,Three Comrades,eng,4.48,14321,16925,420,93,302,1541,4513,10476,https://images.gr-assets.com/books/1320543184m/91203.jpg,https://images.gr-assets.com/books/1320543184s/91203.jpg
6056,7817785,7817785,10120579,21,1423134494,9.7814231345e+12,Melissa de la Cruz,2010.0,Bloody Valentine,"Bloody Valentine (Blue Bloods, #5.5)",en-US,3.98,19903,20966,713,412,1392,4828,5926,8408,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6057,5160,5160,2775653,33,375500723,9.78037550072e+12,Maya Angelou,1981.0,The Heart of a Woman,The Heart of a Woman,eng,4.19,15962,16862,407,179,436,2818,6080,7349,https://images.gr-assets.com/books/1417404078m/5160.jpg,https://images.gr-assets.com/books/1417404078s/5160.jpg
6058,1876770,1876770,1877750,69,,,Andrzej Sapkowski,1996.0,Chrzest ognia,"Chrzest ognia (Saga o Wiedźminie, #5)",pol,4.36,10840,19382,517,47,325,2176,6812,10022,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6059,6266907,6266907,6450180,30,316070629,9.78031607062e+12,"James Patterson, Richard DiLallo",2009.0,Alex Cross's Trial,"Alex Cross's Trial (Alex Cross, #15)",eng,3.92,17655,19762,1422,460,1128,4566,7081,6527,https://images.gr-assets.com/books/1336268218m/6266907.jpg,https://images.gr-assets.com/books/1336268218s/6266907.jpg
6060,2118114,2118114,2123548,26,385524382,9.78038552438e+12,"Ori Brafman, Rom Brafman",2008.0,Sway: The Irresistible Pull of Irrational Behavior,Sway: The Irresistible Pull of Irrational Behavior,en-US,3.75,14464,15202,894,357,1171,4312,5473,3889,https://images.gr-assets.com/books/1320419177m/2118114.jpg,https://images.gr-assets.com/books/1320419177s/2118114.jpg
6061,423156,423156,2236675,62,27436292,9.7800274363e+12,"Marguerite Henry, Wesley Dennis",1948.0,King of the Wind: The Story of the Godolphin Arabian,King of the Wind: The Story of the Godolphin Arabian,eng,4.19,20089,21150,613,177,653,3833,6898,9589,https://images.gr-assets.com/books/1329982839m/423156.jpg,https://images.gr-assets.com/books/1329982839s/423156.jpg
6062,18774981,18774981,26680075,30,1451636016,9.78145163602e+12,Sam Harris,2014.0,Waking Up: A Guide to Spirituality Without Religion,Waking Up: A Guide to Spirituality Without Religion,eng,3.87,13778,15579,1113,594,980,3277,5691,5037,https://images.gr-assets.com/books/1415677308m/18774981.jpg,https://images.gr-assets.com/books/1415677308s/18774981.jpg
6063,43037,43037,320876,21,192835149,9.78019283515e+12,Jack London,1906.0,"The Call of the Wild, White Fang and Other Stories ","The Call of the Wild, White Fang and Other Stories",eng,3.97,16717,17318,234,316,868,3894,6215,6025,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6064,95784,95784,31912,44,140277447,9.78014027745e+12,Iris Chang,1997.0,The Rape of Nanking: The Forgotten Holocaust of World War II,The Rape of Nanking,eng,4.08,16875,17903,1352,193,662,3120,7432,6496,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6065,4005310,4005310,4051626,34,670020532,9.78067002054e+12,Jerry A. Coyne,2008.0,Why Evolution Is True,Why Evolution Is True,,4.15,14637,15439,699,338,647,2387,5030,7037,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6066,1627,1627,1795113,19,743271327,9.78074327132e+12,Annie Proulx,1997.0,Brokeback Mountain,Brokeback Mountain,en-US,3.93,19871,21992,1616,417,1250,4943,8306,7076,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6067,73080,73080,776136,55,380782340,9.78038078234e+12,Susan Elizabeth Phillips,1997.0,Nobody's Baby But Mine,"Nobody's Baby But Mine (Chicago Stars, #3)",eng,4.06,26468,28856,1397,392,1217,5637,10615,10995,https://images.gr-assets.com/books/1298032580m/73080.jpg,https://images.gr-assets.com/books/1298032580s/73080.jpg
6068,17934416,17934416,25142278,22,1250010098,9.78125001009e+12,Lisa Scottoline,2014.0,Keep Quiet,Keep Quiet,eng,3.76,13556,15971,2045,445,1182,4135,6153,4056,https://images.gr-assets.com/books/1391355179m/17934416.jpg,https://images.gr-assets.com/books/1391355179s/17934416.jpg
6069,78985,78985,1758882,46,033041335X,9.78033041335e+12,Jeffrey Archer,2002.0,Sons of Fortune,Sons of Fortune,eng,3.83,13731,14757,481,183,770,4118,6012,3674,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6070,48318,48318,113614,100,374266514,9.78037426652e+12,"Jostein Gaarder, Sarah Jane Hails",1990.0,Kabalmysteriet,The Solitaire Mystery: A Novel About Family and Destiny,eng,4.16,11085,16872,1032,181,656,2901,5713,7421,https://images.gr-assets.com/books/1327883395m/48318.jpg,https://images.gr-assets.com/books/1327883395s/48318.jpg
6071,15843166,15843166,21585451,26,762447699,9.7807624477e+12,Jen Sincero,2013.0,,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,,4.04,28346,30862,2647,1027,1747,5164,9883,13041,https://images.gr-assets.com/books/1351539051m/15843166.jpg,https://images.gr-assets.com/books/1351539051s/15843166.jpg
6072,6104943,6104943,6282264,29,755328175,9.78075532818e+12,Jill Mansell,2009.0,Rumor Has it,Rumour Has It,eng,3.83,15669,18306,647,365,1053,4985,6832,5071,https://images.gr-assets.com/books/1328202735m/6104943.jpg,https://images.gr-assets.com/books/1328202735s/6104943.jpg
